numerical_1,numerical_2,numerical_3,numerical_4,numerical_5,category_1,category_2,category_3,category_4,target
5.4177271900095105,1.1763123462222738,1.3456049833237977,1.8053673375381218,5.725769747062085,B,Z,Low,5,0
1.0806597522404489,3.6590931009249315,0.11562286045443182,0.03491070602218785,6.232956466222049,E,Z,Medium,1,0
2.343627902203139,3.6174215702113743,-0.007352349359547502,2.562130002386928,8.762198350234437,D,Y,High,8,1
5.393722471738247,3.814496159286673,1.3219664338755281,1.6057151727239798,7.584072970501278,A,Y,Medium,9,1
6.476933159990821,5.50584805302829,-0.1353359983563257,2.2686754986294027,7.571607927879239,A,Y,Medium,1,1
5.342736562379941,1.70147839701279,-1.3320545918972182,0.9870003063417028,2.0277224472848534,A,X,Low,4,1
4.768703435223519,1.5119733353943263,-3.5399141297304473,0.9752353241724055,6.31558055709339,A,Z,Medium,0,1
4.3977926088214225,3.705867314598988,-0.017562857424753005,1.4720614510261703,1.6036260578922434,B,X,Low,3,1
2.0429560192651453,2.662510898814308,4.420107021695413,1.2868726288996206,5.217560668525944,B,Y,Medium,2,1
3.5603115832105825,2.0143717464630595,-3.307934769844592,3.6133328406402265,6.921749779845831,A,Z,Medium,2,1
4.078722458080425,2.7174375321790305,3.009387756614644,1.0447553682898998,7.727538158666642,D,Y,Low,6,0
7.114244452437831,2.381656374908279,2.1435768365601353,2.6606945660879546,5.755691796717589,C,Y,Medium,6,1
5.687236579136923,4.7247770677971666,-5.136319493722105,6.466685478868666,5.956757796760579,A,X,Medium,9,1
1.473919689274532,5.261812304023302,1.825561310233418,2.7035909041081245,3.7743941231593903,B,Z,Low,0,1
5.64816793878959,1.3644387086565342,0.054396680715653054,0.2514498478206318,8.64675639590548,C,X,Medium,0,1
4.229835439167367,1.523451186733363,-0.2503570385024748,3.6034412947177,4.63720662589067,C,X,Medium,2,1
3.6461559993880828,2.2406319953680933,5.9886435728841425,4.0948124433825255,8.651427045952891,D,Z,High,3,1
6.2233525776817356,2.310471958320988,2.823968330293771,0.7664421357729088,8.539752678783426,A,X,High,1,1
7.061999044991902,2.224739553301581,-2.7843750699919014,1.0735362488034945,5.570617159449439,E,Z,Medium,9,0
6.862560238232398,2.8057658204564864,1.9192102206872916,0.710744065612241,3.970661578932969,B,Z,Medium,0,1
3.3215649535547227,2.5531651992780593,-2.7505350136171307,5.710928165255857,8.80441174930713,A,X,Medium,1,1
4.381575248297571,1.646387407104682,-2.6242426921464044,0.45177764348290494,3.769879607068798,A,X,Medium,9,1
5.662526862807128,1.973191759136019,0.48121916892647765,0.954291356548526,5.457066716296332,C,X,Low,7,1
6.951090254244718,4.546338832209564,3.5211521893359086,0.7514026287003394,2.429892842385184,D,Y,High,1,1
4.04165152430942,2.642551753265317,-4.461791393489454,0.04674622942147959,5.277737348541091,A,Y,High,8,1
4.628682046672366,2.591369108374011,-1.5113680954687692,2.7892253193261016,4.221566943023891,C,Y,Low,3,1
2.7873300519879436,1.4795628541725268,3.527502184909899,1.0084328474004798,2.180176187061157,A,X,Medium,5,1
2.6075867518386584,2.536783272695834,-2.8224909328274252,2.245165888417138,7.963838619966933,A,X,Low,0,1
6.625051644788396,3.9609024295675823,0.09420492688129242,1.1669589464260457,8.605533585860783,E,Y,Medium,8,1
7.712480057141645,3.595551478469406,-0.9319779712167722,1.3261250788001229,8.836928826825455,B,Y,Medium,4,1
4.855979756839332,3.8110992979735565,3.8296120154135735,1.2290275842931102,5.462093665191281,D,X,High,5,1
7.007065795784048,1.79640292392367,0.9565332275676826,1.352439893692496,3.6844250897511257,A,Y,High,3,1
5.723272050095268,1.7803823165961523,-0.8961524225910418,4.480218807729626,2.721174414275075,D,X,Medium,8,1
3.7097604907897512,4.133435722174053,-2.509805126556953,2.095534466997666,2.0345233248935957,B,X,Medium,1,1
5.722791211016828,3.8262741398677673,6.3152147299339125,0.5585424787399275,9.398259525551861,A,Y,Medium,0,1
8.076073132931938,2.741537238184353,-0.22727633318809132,1.7090645921272147,5.611107311530192,C,Y,Medium,4,1
4.928347921780097,3.853040268449077,-0.6788645479324145,7.050611169395979,4.541810213566312,C,Y,Low,3,1
8.129287311628012,1.7970036277462111,1.49808868512637,1.1227830490258335,4.787394790750163,C,X,Low,3,1
-0.23949020817948874,1.755531892202535,2.156599577525193,0.43718516892269704,4.067445221961422,A,X,Medium,5,1
6.643805008750448,1.3825388474852764,-4.200258349850332,1.0519564179440524,8.228613792817702,C,Y,Low,3,1
5.174094136476342,3.361470433003645,-0.5700038718258338,0.6619680377241678,0.2023639662177068,C,X,Medium,7,1
4.401985299068264,3.216717874438067,-3.2170236630836326,2.22277377173465,6.168668192390989,C,X,High,7,1
5.183521553071005,2.4775834798190437,-1.6936268567948822,1.468375875954077,8.318254990166926,C,Y,Medium,7,1
1.0248621707982144,2.2196073903884885,3.820469954104192,7.173229617611082,0.7489075681379176,C,X,Low,6,0
4.560656224324976,5.414548603862906,3.460267667376209,1.664352609846229,1.5217514205141325,D,X,Medium,5,1
5.7142251430234925,2.7408690064116126,1.7664304770857837,1.5601649467047398,0.7501331611098505,B,Y,Low,7,1
7.955788089483033,4.388067014533976,-4.215703926276613,0.4624866428816211,0.06802501391734217,A,Y,Medium,4,1
3.9634595634527052,2.853651565550519,0.5601066181628405,0.8885292734218616,7.075519645844452,A,X,Low,3,1
3.3830127942136246,2.4992872922113345,-1.7268005903938608,2.3596980421619667,0.6954495760149082,A,Y,Low,4,1
3.996485912830927,4.41665950980639,2.9757396217719476,9.170259336594668,2.3143002961313175,D,Y,Medium,0,1
6.830804235404148,3.7899641204159966,-1.690121879963503,1.9321836075855692,9.92335369195871,A,Y,Low,0,1
5.657502219319369,2.97589097700235,-2.4840892261278507,8.125468482645658,5.16893158132802,C,X,Medium,6,1
3.9404795924659224,4.133714111752612,1.0820115419746963,0.4299224323191757,1.3014019754608097,C,X,Low,5,0
6.026534866226712,5.520306516175237,3.6405118505668996,2.75387911470147,1.511227123376322,C,X,Low,7,1
5.194155098696081,2.2676466334778445,3.2038136847825327,1.183522554591972,0.8194199210462172,D,Z,High,3,1
6.937289981065779,3.471736646745251,3.8978042970693565,0.1468405362118071,0.8028455774926957,D,X,Low,3,1
3.5958938122452953,2.5907898362582524,3.9253770667379317,0.34321318539175727,7.695927312696531,A,X,Medium,9,1
4.3446757068044635,2.065458979231698,4.898012123872731,1.7880972950757914,1.69626900367856,B,Z,Medium,9,1
4.215783693735685,2.037733213883867,0.5418757226778691,0.5386004446107033,0.3405778474942578,B,Y,Medium,1,1
2.072970103735763,4.592333146018598,-1.3338881642443294,0.16361637784634295,6.965480610089298,B,Y,Medium,7,1
5.592240554129152,1.1752393926936546,-2.476504837353696,1.1761303900221367,7.665218589395305,A,X,Low,1,1
5.522110544359778,3.5078593584667956,3.584070559272463,5.786811359242413,6.260807251010374,B,Y,Medium,8,1
5.010226913284922,2.174756922379766,-0.5175482521182236,2.1473174870815366,0.04349137250839963,E,Y,Medium,6,0
4.5308257332497055,4.772494951567993,-2.729662324582023,3.021318276087698,3.0227705043176223,D,Y,Medium,1,1
2.1692585158991715,2.7269233510656727,1.5678554061004246,1.2733411271595778,1.323946675108989,B,X,Medium,5,1
4.158709354469282,2.635992326717734,-4.342173546889899,0.6515410786956503,7.720274828781881,C,Z,Low,5,1
4.314570966946461,4.569509304494237,-3.2401988122402985,0.7717482705920742,5.7529732512617695,A,Y,Low,4,1
3.395445461556762,3.876800082312214,0.6519673632138497,2.5779556681081144,2.729572968161602,A,X,Low,6,1
4.677428576667982,3.554226984362671,2.6460809845069435,4.327806137069626,1.119625642352261,D,Y,Low,6,0
5.8081017136290765,3.805811955505784,-0.9927782198008641,2.9942412274634798,6.849552344439122,C,X,Medium,7,1
8.77237180242106,1.916726411234257,-0.6975193962953352,0.10412748142164426,1.5654882302827966,A,X,Low,6,1
5.349155625663678,3.7417132055381366,2.3599280211162674,2.2065586712650824,2.850828682309281,A,Y,Medium,1,1
5.515100781445528,2.800945785824982,2.4871023286041694,0.08173911615603816,2.8872391509379525,B,Y,Low,9,1
4.851108168467666,3.3609246991622594,-6.224302937143955,1.554707438488094,5.996902619607233,B,Y,High,3,1
1.162457569401917,3.4845529262612915,4.449390242880226,3.0264996481983824,1.7359755314390668,A,X,High,5,1
4.946972249101567,1.8894909167926928,-0.9813046196760445,0.6627946212807807,0.07855199237479127,A,Z,Low,4,1
5.120460419882053,3.5938225958408285,-2.2396514876285796,1.9368623829257867,6.649692504230124,A,Z,Medium,6,1
9.926484224970572,2.8136427100286237,-1.405181152633101,1.3251468595096805,6.343747608301445,C,X,Medium,1,1
4.615278070437755,1.7600785540231303,-4.093915844598305,1.4902768958196866,5.2419415401497425,A,Z,High,6,1
5.603094684667225,2.8534341934709584,7.641422640593147,0.4678406392178289,0.08805504561798627,C,Z,High,6,1
4.9305764605895135,3.0200251141151746,-3.9155812558400998,2.7868956960796107,4.925212346588578,B,X,Medium,2,0
2.662643924760936,3.593631891267962,-4.496009231451405,0.5379467218356547,7.993497978027284,A,X,Low,5,1
7.285645629030041,0.6117089621926488,-0.7848034081534386,2.310397968023193,4.39704479873032,C,X,High,6,1
6.503866065373549,3.3881362298766597,-4.139582615150351,0.7483612482767741,0.6222637067271553,A,Z,Low,8,1
6.582063894086094,2.488139943164607,0.36605074816836525,0.5224819630648238,6.430610416792893,E,X,Low,5,1
3.181225090410522,3.809873446410491,4.925160591287753,2.3478331781593718,3.9225865129772908,A,X,High,6,1
7.805588621872198,2.998133853715766,0.49562896756846087,3.959362586305847,5.645342331402979,C,X,High,3,1
2.1962978744154382,2.666618495645051,1.0164954975216898,0.48343742825857244,1.5218670323422,D,Y,Low,5,1
6.173714187600541,2.822499603723739,-0.8728726253468224,2.3642668182898676,6.702755388789097,E,X,Low,3,1
9.380911251619956,3.3334097421911104,-3.1229856934681965,3.3060580537340063,1.9258989881808597,C,Z,Medium,3,1
3.0189273497386235,3.9079094076713536,-0.8769168243888128,2.170625573742099,0.6668801001717828,A,Y,High,1,1
3.867404540794456,2.1088887023249407,3.163837215482552,1.3197453429816428,1.4805113837241612,D,Z,Medium,7,1
5.199302730175282,2.656340140567697,4.072551573288306,0.788698743273705,7.487974637195118,C,Y,Medium,4,1
3.9930486917676014,4.469346050818674,0.12483349157045431,2.5334130916249853,6.983716624903183,A,Z,Low,8,1
1.8986731378677346,2.6388883067130324,2.6324938560183884,6.7537793736147025,2.165813809980098,C,X,High,9,1
5.137125949612055,3.3672497308152676,-2.3243789572486486,0.49301587741965724,4.872264157505518,C,X,Low,8,1
2.8753925725477902,1.7658080623137302,-1.8456080823139833,0.0966123007650086,3.028786642386679,C,X,Low,3,1
5.9471848612703635,1.2854927088365302,-4.800013745264783,2.7921080580565647,2.571328049631816,A,Y,High,2,1
3.1611515315323935,1.9597951349520373,3.327385302892333,2.240604689413901,2.215851088859652,D,Y,High,6,1
8.09986881003508,2.3101079439823216,-1.7279497891627722,1.3993467937772646,5.354768827830052,B,Y,Low,0,1
3.4334934153275256,4.039911164047583,-3.9839320442801167,1.5357923200426806,0.8755070851884428,E,Y,Medium,1,1
4.355876967588649,4.149526262687371,1.5043631928392236,7.678796106153794,6.9722446561722045,B,Z,High,8,0
6.62703443473934,1.0746796931045488,4.030086106169044,0.3619833838169695,0.05910400769246538,A,X,Low,5,1
2.5382713671320896,2.4587548607081384,-1.113504092947216,0.946674643554805,3.0359605702526493,B,X,Low,6,1
5.4549198692082586,3.6977893970404843,-5.313246030116929,0.14453114203662845,4.292585474009146,B,Y,Medium,1,1
7.614285508564857,2.8946468755687755,-0.9717137012228907,0.5793418002811099,0.9478072766147716,A,Z,Low,2,1
1.785033530877545,4.504558465817427,0.7172054411035873,0.0017218765729290029,4.9715656554893535,B,X,Medium,3,1
5.369267717064608,3.673500942131302,1.7861825529015005,2.564077736542728,7.010945525868792,B,Y,Medium,5,1
5.519765588496847,2.7323148957111845,2.3302618493935903,0.4996754101188532,8.579218260667227,C,X,Medium,2,1
6.56364574355462,2.8213306288709226,0.22779789011606427,0.05595325450859977,5.1402878405493535,C,X,Low,6,1
2.526098578243836,2.9432101673951534,-0.7760225081033048,0.9575692971593345,9.09887231391962,C,X,High,4,1
2.3590867738314474,2.154042603239059,2.0569934059621144,0.6973543056012882,6.565641821827936,D,Y,Low,7,1
6.0438831312337955,3.9392141356494985,-3.9694107127163747,4.527245048443217,6.112986653033029,A,X,Low,5,1
5.5939693464663724,3.7424288177415512,-2.9064007143284343,4.3039478296188625,7.994570918210339,E,X,Low,4,1
5.5009857006917535,3.4542707676524302,-2.1815085704482677,0.6614512361122167,7.081421741998772,B,X,Low,2,1
5.692896418993952,3.2425746893569958,-1.3254705849826849,2.247828284245943,5.887318603379883,A,Y,Medium,9,1
3.6399505568430186,1.981802220966987,-4.148719166813098,5.415916373426588,7.597397342018887,B,X,Medium,6,1
5.464507394322007,3.5041931991417488,2.9164609455767048,0.7699531894615778,0.9871028153466122,C,X,Medium,5,1
5.586144946597362,3.1291024726647514,-3.636376808044777,2.691149778337374,6.303136284402981,D,X,Low,9,1
3.571297163947264,5.002269094974414,-8.065128429601963,1.731932620448456,7.199510073173123,E,Y,High,8,1
8.731549022289514,1.7067089020853787,2.9596508901445793,1.4979836240472668,0.3631929672504697,B,Z,High,2,1
5.947665841823575,2.2767046121107017,1.5466262563471624,0.026398005312519943,8.04853086794706,A,X,High,9,1
2.617393005594703,1.4133554428828343,-0.18193530923292311,1.1123116908311452,4.362716593027194,C,X,High,8,1
6.313107217267659,2.781980208232931,1.4050489713364405,2.407899713215857,9.15757220324828,D,X,Medium,9,1
3.050636659545357,1.259100632004507,0.325905383568419,8.837461513112029,2.018470972340334,C,X,Low,4,1
6.574169207484904,4.185501636168577,3.490848854390534,1.0197030921994996,5.783030705941963,A,Y,Low,6,1
7.317191158014808,4.092237308870168,-2.3051359165569263,4.324674389175322,2.7326372599188318,B,X,Medium,2,1
3.358635363296579,2.8403680216093568,5.2053381824,1.182381019592991,1.1993364792353423,C,Z,Medium,8,0
6.926752258488643,1.986278211769631,2.84291110931579,1.2996456936175542,6.440880251862657,A,X,High,7,1
5.825561853872997,1.4758974514407401,-1.8194264259807893,0.983676706832488,0.7135725312689378,A,X,High,1,1
6.64412031998898,2.2961353853595936,-2.2978702584791693,0.4935168212809756,8.682513240321468,B,Y,High,7,1
8.793585965307894,3.6253713723408305,0.43935195371469815,2.5646281187260103,5.137609615267415,D,X,High,5,1
4.509223767994259,2.2129473100101316,-3.370980441849097,0.7725508266023798,5.6674813503622525,C,Y,Medium,2,1
3.492527671285021,4.9085761760067195,-0.6163874545168944,0.28553148703049364,5.503975325135033,A,Y,Low,2,0
3.2209711407489534,4.4906954398981505,4.037844271368706,5.629348749416341,7.963554002606553,C,X,Low,5,1
3.3683794300691234,3.0008239434044364,0.5474786953743269,0.16764584427897836,0.693221259541339,D,Y,Medium,3,1
4.845796581171792,2.5381317447981164,6.282922297888907,1.5637952910076618,9.13408188044247,C,X,Medium,0,0
5.682303949633287,2.4308041002535483,-2.309784595006448,3.0648196993142154,1.6804057228945035,A,X,Medium,1,1
5.553381598660038,4.598376760526009,1.3570911539553638,0.32013021899876,0.6093641793096316,A,Y,Medium,5,1
6.654366498072047,2.3433046684427095,-1.5971563845724843,1.2182979683853208,4.184076224277611,E,X,Low,7,1
5.026003783755814,3.9343689527333607,-0.6211466430624977,0.443559243956285,6.707558026457582,D,X,Medium,5,1
7.907068154314634,3.021792213068304,1.5008961034509711,1.5772600961838572,3.1093320103491795,C,Y,Medium,7,1
4.470686333524088,3.713562213924176,-2.2009921198972244,1.2757905073765419,0.6898345622335833,A,Z,High,6,1
10.440338333179238,2.1796027084312355,-2.586292508622023,0.8650252036499962,4.062520976751831,B,X,High,3,1
6.251334695530012,2.667081404478272,-1.3976457589207902,5.752447592284447,2.2929336706883507,C,X,Low,4,1
3.285684887167435,2.975817480296338,-1.6140364898358102,6.63205440083675,6.363172346177439,B,X,High,4,1
2.8582150038777754,2.3686333823294317,-3.0293560753801643,3.9442785994468825,1.0175465566461195,A,X,High,9,1
5.96494483048637,4.249224169374497,4.3339308834984775,6.783648214086461,5.453238760394827,A,Y,Medium,8,1
4.553074429348298,2.2356918703339606,-0.911482229863809,1.3273645230929991,3.47711325874017,B,X,High,5,1
6.428000988184184,2.422967858389803,2.490401927395756,0.9520712926209592,3.4200813874814298,C,Y,Low,0,1
5.94647524914709,4.358700023627976,2.27534350610513,2.172478788994445,5.96264565778894,A,Y,High,3,1
4.854342174686255,4.164927236795503,3.0747175328620324,1.910140275059255,0.48686808236278245,A,X,Medium,6,1
3.30641256386319,4.58797877232563,-4.007599954711533,2.723620561489155,3.0280963950235815,E,Z,Low,5,1
1.9703055506282707,1.0917268359224657,-1.0484639174307862,2.4836356950583713,6.053963782139896,A,X,Low,9,1
4.106970095865957,3.2007227490418537,2.060499998720463,0.2369282561854525,7.067165014789599,A,X,Low,6,1
6.712797588646945,3.090281324631106,-1.8460621084483164,0.8093029316905178,4.716762910871541,D,Z,High,9,1
5.4281874882604075,2.4382671155541478,4.463631839324329,0.14243744571806152,9.954669838687039,E,X,Low,1,1
2.508522442576024,3.3244593898571546,-3.6845529867992557,4.457003592408424,7.03619174963372,B,X,Medium,2,1
5.346361851702364,2.6785582696492,2.461369041419268,3.6708647800317955,9.715259631337466,D,Y,High,6,1
5.770634759457674,3.161992268402845,-1.3393823860557017,2.4923623533462247,6.96363975100181,A,Y,Medium,9,1
3.2322851275977342,6.401875562209925,3.1519393955584367,1.371649956388847,7.764329478368185,C,X,Low,4,1
5.307450211891056,3.3171307641284575,0.8087288230887499,7.834691383118044,7.581764515352344,A,X,Low,0,1
5.116417436892,3.3591315981028855,-2.5363486034586273,1.0183801529539562,5.636757864620593,C,Y,High,6,1
2.714059404338754,3.821219335015841,2.459740974344541,1.1425932994810968,8.283722253929383,B,Y,Medium,6,1
5.715574720696567,3.1806445309963176,-5.185003342889386,3.7062231453932895,5.2228128715610564,A,Z,Low,4,1
6.121569052736469,1.9019673238399213,-1.0436329101846682,1.4165942951247885,0.929326156670226,B,X,Medium,0,1
7.166102486350554,1.3532882708567278,-1.367340696999781,1.873867896081115,1.8837586183663868,A,Y,Low,2,1
7.1076041040698055,2.9707089372980917,1.2966992030286744,0.3589304146711059,1.9882556854808808,A,X,High,7,1
2.244661264085818,2.7308889716267215,-8.062780505854617,3.025102232398084,7.816775159450024,A,X,Low,5,1
3.124349920169754,1.036397917218328,0.6996856522778854,3.817441137833468,3.5900141724221357,D,X,Medium,6,0
6.0300705344173195,4.629392751622786,1.1181476722451735,0.81585211466592,1.1729283481520447,E,Z,Low,3,0
6.027571901824418,3.1070030433655114,-2.3828063893990206,1.0475213224828974,0.7286828683913227,C,X,Medium,3,1
6.030095372612095,4.439436354664424,-0.9116335512427978,1.5765719100816447,5.530875995819775,E,X,Low,9,1
12.705462981309442,0.7681377159078377,0.10532126592244359,0.21929880147003394,8.767000230241548,B,Y,Low,8,1
6.141781021386334,4.458487055755726,2.838649026771482,0.9702643620997582,8.690132884526916,C,Y,Low,0,1
7.271131280361198,2.5147949200495967,-6.494773541573306,0.17433131262901577,2.780815185352159,E,Y,High,8,1
6.908003526986405,4.259157881850077,-0.1717982571978875,0.2432014806640855,5.1044683506504365,B,Y,Low,3,1
6.302782502611596,3.2148684738096507,1.4392680190751341,0.48907521715891245,9.315557634943339,B,Y,Medium,1,1
4.369461510719309,3.4532565519196945,1.8765829047464888,0.24760617992229525,1.1610944127307632,C,X,High,3,1
6.517938440986534,3.454517040278295,-0.6557153604183988,1.6453249728561978,6.2092521782448955,D,Y,Medium,1,0
3.4543495709248564,2.5748623018884778,1.7212091195132795,0.4165599867111542,3.6059318281929786,C,Z,Medium,7,0
4.526362786519982,2.353485263130545,-0.22070397733715771,2.275828599435806,0.8539487558134939,A,Z,Low,7,1
4.029272904341793,2.6388398105059228,3.3804881252930037,0.1472640003849135,3.050055133009196,C,X,Low,9,1
5.163748278772645,1.5280907917006432,-2.5054525207873692,2.0883388565055565,4.702301162617635,B,X,Low,3,1
9.629317133347017,2.5192896963065876,-1.988477946217925,1.2183776259804493,8.445945712166008,A,X,Medium,2,1
1.2654696148165034,2.303208546256359,1.3846596081117775,0.11203079125122994,4.004157801197651,C,X,Medium,2,1
6.372520380749027,1.504094647330411,1.93895915066672,3.4053364427880672,6.030053990924349,B,Y,Medium,0,1
1.7745682576206963,3.458666275719274,1.5069125669396148,0.2739146595690578,6.564473259850985,E,Y,Medium,8,0
4.056136268421133,3.007717431932776,-1.2770545301724676,6.912860049356456,7.023937711982882,C,X,Low,9,1
7.177901193934733,3.2460423233171474,-1.2299099470512536,5.658654309772329,3.669843850494132,B,Y,Low,6,1
5.128560038190925,3.6974507914617836,-0.03633820872050578,0.7685740221141474,7.826519068905649,D,Y,Low,6,1
2.8445104441413878,2.7621399427786058,-3.305285167661499,1.5059501649447236,1.7631480877814565,A,Z,Medium,9,1
3.5693925814800638,2.0612835867098926,-2.44971250045042,8.85945612975616,8.391197796441057,D,X,Low,1,1
6.359195497869352,3.303942023307464,4.384257245787284,3.398096771290633,3.577250342609953,B,Z,Low,0,1
3.5392667365657267,0.07780339095915334,-0.4992832055926708,3.5640255933836573,7.0399094456345,A,X,Low,2,1
5.43291717916395,2.891904908512789,-1.5722784940083634,3.520512274085754,9.061031350389854,A,X,Low,9,1
5.091143679807628,3.765168623372797,-1.7381509060644649,5.373203354369392,3.5242834170246216,B,X,Medium,6,1
3.6967993047883665,4.046925262409623,0.8725412798819798,1.4137452859626303,7.57143315287892,A,Y,Low,4,1
9.28788817865065,2.4705567771229027,6.323930322703406,0.40406444241317685,9.575404563546247,D,Y,Low,7,1
6.267838044636022,0.7586127682907104,3.450914263171745,1.747574738842862,0.457248796827997,A,X,Low,6,1
0.9497148266847857,0.36673413997466575,-3.9294124386424745,1.6954723230503255,7.449987363159021,E,X,Medium,7,1
5.3729086295388555,3.6380521068863727,3.8495800802884528,2.777394728545986,7.985454007500312,B,X,Medium,3,1
3.676427070463224,2.6460169368934587,-2.5021319495618535,0.941676722619589,4.79616902160973,D,X,Medium,7,1
6.704866669592448,5.017299075303291,-1.9435762396673877,0.4990797661319566,5.607074169864552,B,X,High,7,1
3.4149585231345987,1.5888963650845027,-1.3993534372891365,3.177605293380696,0.3646777466715523,A,Y,Medium,2,1
4.770527117066202,3.342335903325269,-3.5235219967796567,0.35092682504289247,6.474467347104139,C,Y,High,7,1
6.0099745579609145,4.662351635262551,3.8574529568453624,1.7184355719581503,1.4920106669388944,D,Y,High,8,1
6.731510388340243,3.2064619297772783,-1.7394061606622313,5.018709863080006,9.966987507916864,B,X,Medium,1,1
2.5994071858884475,1.4080648083088014,-6.294714220682537,3.047316321162809,5.258284468358183,C,X,Medium,5,1
4.330997528318103,5.772611283105618,-2.541833763937883,3.8390074138130457,2.5849953310693383,B,X,Low,2,1
4.050109377678088,4.580587457046184,0.5925705694860344,1.2195511554459066,4.814969290213384,B,Z,Low,1,1
3.693341534852576,2.7727539841082507,-5.160535902379455,1.0118947174528667,4.2621105499771375,C,X,Medium,7,1
8.530908480562193,3.818954077550962,0.8093232805987844,1.2670626350103236,3.591928586918983,D,X,Low,8,1
5.809963421921911,3.8296611600689694,-2.6650133935823366,1.0401209507350795,3.2083415101344204,B,X,High,4,1
2.4782320913299096,3.641771084865958,3.3484470815834406,0.4016540061514987,1.0002073766356745,B,X,Low,6,1
6.835723894109552,1.6182552252983844,1.3656991348238205,1.1689366826036007,2.668384068167965,A,X,Low,0,1
9.244312394025266,3.3241576211196535,0.24083175306772647,3.5213522315851447,0.5824883487770638,E,X,Medium,8,1
